genre,filename,year,index,score,sent1,sent2
main-news,deft-news,2014,214,4.8,elbaradei is the international atomic energy agency chief. ,mohammed elbarade is the international atomic energy agency's director general.
main-news,deft-news,2014,215,1.8,the nuclear nonproliferation treaty is 37 years old. ,the nuclear nonproliferation treaty is reviewed every 5 years.
main-news,deft-news,2014,216,2.2,chinese foreign ministry spokeswoman jiang yu stated that cyber hacking is a global issue. ,chinese foreign ministry spokesman qin gang was asked to respond to cheney's speech on china's military development.
main-news,deft-news,2014,217,2.6,the plant will be constructed next to an existing plant and is projected to be operational in 7 years. ,the plant will be constructed next to an existing plant also supplied by china and operational since 1999.
main-news,deft-news,2014,218,4.4,cyber attacks are considered a growing threat to military and civilian computer networks. ,nato considers cyber attacks a growing threat to military and civilian computer networks.
main-news,deft-news,2014,219,1.2,if india blames foreign militants it is part of its propaganda to mislead the international community. ,abe urged more assertive foreign policy for japan and the international community.
main-news,deft-news,2014,220,4.8,the riyadh-based naif arab academy for security sciences said in a statement that it was running a two-week workshop for 50 anti-terrorism experts. ,in a statement naif arab academy for security sciences announced-- it will sponsor a 2-week workshop for 50 anti-terrorism experts.
main-news,deft-news,2014,221,3.8,88 percent of the liberal democratic party supports economic sanctions. ,80 percent of the opposition democratic party supports economic sanctions.
main-news,deft-news,2014,222,1.2,sharia is islamic law. ,iran is an islamic republic .
main-news,deft-news,2014,223,3.0,"a number of suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore, and officials stated the militants' network extends into indonesia. ",suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore.
main-news,deft-news,2014,224,4.6,in september 2007 jordan signed an accord with the united states aimed at supporting the peaceful development of the jordan's nascent nuclear program. ,in september 2007 the united states signed an accord with jordan aimed at supporting the peaceful development of jodran's new nuclear program.
main-news,deft-news,2014,225,3.2,according to the statement the rs-24 reinforces the military potential of the strategic forces to overcome anti-missile defense systems. ,according to the statement the prototype rs-24 rocket is unlike the topol-m in that it is equipped with multiple independently targetable warheads to overwhelm defense systems.
main-news,deft-news,2014,226,0.2,"naeem m. was hanged in zabol, sistan-baluchestan province. ",zahedan is the capital of sistan-baluchestan province.
main-news,deft-news,2014,227,4.8,iran lies on a major drug route between afghanistan and europe and the persian gulf states. ,"iran lies on a major drug trafficking route between afghanistan and europe, as well as the persian gulf states."
main-news,deft-news,2014,228,0.0,it will be hosted by the australian government. ,the u.s. plans have angered the russian government.
main-news,deft-news,2014,229,3.6,"the 5 permanent united nations security council members are britain, china, france, russia and the united states. ","p5+1 members are britain, china, france, russia, germany and the united states."
main-news,deft-news,2014,230,4.2,in july 2006 jordanian prime minister maaruf bakhit stated that-- raghdad hussein and family were living under the protection of king abdullah ii. ,jordanian prime minister maaruf bakhit said in july 2006 that raghdad hussein and her family were living under the protection of king abdullah ii after iraq issued its
main-news,deft-news,2014,231,2.6,a siemens spokesman in germany stated to the agence france-presse that siemens was confident about the outcome of the talks to sell the plutonium-processing facility. ,a siemens spokesman in germany refrained from commenting on the political aspect of the sale of the plutonium-processing facility.
main-news,deft-news,2014,232,3.8,the cyber attack occurred after the french president sarkozy's meeting with the dalai lama angered the chinese government. ,the cyber attack occurred after french president nicolas sarkozy's meeting with exiled tibetan spiritual leader the dalai lama.
main-news,deft-news,2014,233,3.8,the south african government imposed a ban that prohibits the recruitment of people inside or outside of south africa for mercenary or foreign military assistance. ,south africa's foreign ministry stated that south africa's foreign military assistance act prohibits the recruitment of people inside or outside of south africa for mercenary or foreign military assistance.
main-news,deft-news,2014,234,1.6,ukraine almost has all of the necessary approvals to join the european space agency's program. ,france is a leader in the european space agency.
main-news,deft-news,2014,235,3.2,the north korean government has warned the south korean government against participating in the proliferation security initiative program. ,the north korean government stated if the south korean government participates in the proliferation security initiative program it would result in unspecified catastrophic consequences.
main-news,deft-news,2014,236,3.2,china's council of agriculture opens a special office in charge of agricultural technology transfers and intellectual property rights management and consultancy to enhance development of china's knowledge-based agriculture and applications of agricultural technology. ,lee stated that the coa has spent the past several years setting up relevant mechanisms and drafting a set of promotional measures to enhance development of china's knowledge-based agriculture and applications of agricultural technology.
main-news,deft-news,2014,237,3.0,iranian parliamentary speaker gholam-ali haddad-adel visited cuba. ,the agreements were signed during iranian majlis (parliament) speaker gholam-ali haddad-adel's visit to cuba.
main-news,deft-news,2014,238,2.6,tibet suspects chinese government of creating the virus to spy on tibetan exiles and the dalai lama. ,tibet suspects chinese government of launching the attack.
main-news,deft-news,2014,239,1.0,chinese authorities were not immediately available for comment. ,godzhayev and godzhayev's lawyers were not immediately available to comment.
main-news,deft-news,2014,240,0.4,the european union and the united states have frozen al-qadi's assets. ,the western governments include the united states and france.
main-news,deft-news,2014,241,1.0,the chinese government has strengthened china's anti-proliferation capacity in recent years. ,the chinese government has strictly censored china's chemical imports and exports according to the law in recent years.
main-news,deft-news,2014,242,4.2,a group representing mainly white south africans called afriforum stated it would organize protests along the route to zimbabwe. ,afriforum stated that the group would organize protests along the route to zimbabwe.
main-news,deft-news,2014,243,3.6,putin announced that the cfe treaty does not duly protect russia's security interests. ,the cfe treaty does not duly protect the russian federation's security interests.
main-news,deft-news,2014,244,3.4,ahmad is fighting extradition to the united states and lodged a formal complaint alleging that british police concocted intelligence reports to implicate ahmad in terror activities and desecrated the koran. ,ahmad lodged a formal complaint with the independent police complaints commission alleging that british police concocted intelligence reports to implicate ahmad in terror activities and desecrated ahmad's copy of the islamic holy book the koran by putting the koran on the floor during a search of ahmad's home.
main-news,deft-news,2014,245,3.6,russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia. ,the united states and other nato members have refused to ratify the amended version until russia withdraws troops from former soviet republics moldova and georgia.
main-news,deft-news,2014,246,0.8,the part of the purpose of the united states plan is to increase pressure on north korea. ,the united states and the allies of the united states believe iran is pursuing nuclear arms.
main-news,deft-news,2014,247,0.4,tskhinvali is the capital of georgia. ,paris is the capital of france.
main-news,deft-news,2014,248,1.4,an indian government official stated that india does not attach much credence to reports by amnesty international. ,one indian government official who studied the blueprints stated the science was old and dated but still functional.
main-news,deft-news,2014,249,2.4,"china's cabinet the state council announced that it will amend regulations on ""dual-use"" nuclear technology to prevent nuclear terrorism. ",amending regulations on dual-use nuclear technology will prevent nuclear terrorism.
main-news,deft-news,2014,250,1.2,japanese prime minister junichiro koizumi said the shift of the rods was proactive. ,in 2002 japanese prime minister junichiro koizumi attended an summit in north korea with north korean leader kim jong il.
main-news,deft-news,2014,251,3.2,the opposition japanese communist party was against the new law and feared it would lead to a stronger military. ,the opposition japanese communist party was against the bill proposing the new law.
main-news,deft-news,2014,252,3.6,some asean officials stated such standardization would be difficult due to different countries' political systems. ,some officials stated the task would be difficult for asean members because of varied legal and political systems.
main-news,deft-news,2014,253,4.0,"iraq has been lobbying for the security council to stop using the country's oil revenue to pay compensation to victims of the 1991 gulf war and the salaries of the united nations monitoring, verification and inspection commission inspectors and to have all money remaining in the united nation's oil-for-food accounts transferred to the government's development fund. ",iraq's new leaders have been lobbying for the united nations security council to stop using the iraq's oil revenue to pay the salaries of the inspectors and to have all money remaining in the united nation's oil-for-food account transferred to the iraqi government.
main-news,deft-news,2014,254,2.2,a key european arms control treaty must be maintained. ,the cfe treaty is a key european arms control treaty.
main-news,deft-news,2014,255,2.6,the golden triangle region was 1 of the world's biggest producers of opium. ,helmand province is the world's largest producer of opium.
main-news,deft-news,2014,256,2.2,the united states dismissed the action as nuclear blackmail. ,the united states said it would stand up to nuclear blackmail and has ruled out negotiations.
main-news,deft-news,2014,257,2.8,the meeting was 3 days long. ,the meetings lasted 2 days.
main-news,deft-news,2014,258,3.6,"the ministers from china, laos, india, myanmar and thailand will also address crop substitution initiatives for impoverished ethnic minorities who still rely on opium cultivation. ","the ministers from china, laos, india, myanmar and thailand will discuss how to find markets for goods produced under crop substitution and other related programs such as eco-tourism and handicraft manufacturing."
main-news,deft-news,2014,259,3.0,china is a nuclear power and member of the u.n. security council. ,china is a permanent member of the un security
main-news,deft-news,2014,260,2.0,north korean officials are suspected of building nuclear weapons. ,north korea is currently in the process of dismantling its nuclear weapons program.
main-news,deft-news,2014,261,3.4,australian television reporter peter lloyd faces 3 new drug charges in singapore. ,according to court documents -- on 25 july australian television reporter peter lloyd faced 3 new drug charges in singapore.
main-news,deft-news,2014,262,3.0,president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty. ,russian president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty due to circumstances that affect the security of the russian federation and require immediate measure.
main-news,deft-news,2014,263,2.6,the extradition conditions stipulate that the tunisian can only be prosecuted for the single charge of falsifying documents that italian authorities can provide sufficient evidence to prosecute. ,spokesman for the swiss justice ministry folco galli stated that the extradition conditions stipulate that mejri can only be prosecuted on a single charge of falsifying documents for which italian authorities could provide sufficient evidence to prosecute.
main-news,deft-news,2014,264,3.0,the attacks are believed to have come from russian administration ip addresses in response to the relocation of a soviet statue in estonia. ,the attacks occurred after a dispute between the governments of russia and estonia over the relocation of a soviet war memorial.
main-news,deft-news,2014,265,2.0,india and pakistan remain outside the treaty. ,israel remains outside the treaty.
main-news,deft-news,2014,266,0.0,china is a member of the ballistic missile club. ,russia is a member of the quartet on the middle east.
main-news,deft-news,2014,267,4.4,russia may pull out of the treaty if the us and other nato allies refuse to ratify the amended version. ,warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version.
main-news,deft-news,2014,268,0.4,this is particularly true in the poorest countries. ,this was particularly after ethiopia withdraws its forces.
main-news,deft-news,2014,269,3.6,iran has noticeably increased the number of executions in recent months as officials enforce a campaign aimed at promoting virtue and boosting security in ,iranian officials have increased executions in 2007 as officials enforce a campaign purportedly aimed at promoting virtue and boosting security in society.
main-news,deft-news,2014,270,0.6,a statement issued by the official spa news agency stated that-- al-dosari was convicted of drug trafficking. ,the rapist was identified as hossein safarlou and had also been convicted of drug trafficking.
main-news,deft-news,2014,271,1.8,both tajikistan and uzbekistan share a border with afghanistan and have experienced raids by taliban-backed islamic militants in recent years. ,neighboring kyrgyzstan has also experienced raids by taliban-backed islamic militants in recent years.
main-news,deft-news,2014,272,1.8,russia said the system is a clear threat to russian security. ,it is a serious threat to international security.
main-news,deft-news,2014,273,3.0,"the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering and allegedly used proceeds to fund terrorist groups in chechnya. ","the dans stated the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering."
main-news,deft-news,2014,274,3.4,at the state scientific center of applied microbiology there is every kind of deadly bacteria that was studied for use in the secret biological weapons program of the soviet union. ,the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site.
main-news,deft-news,2014,275,1.2,"the international atomic energy agency has no access to people, documents, sites. ",the international atomic energy agency is based in
main-news,deft-news,2014,276,0.0,the book states that the drug conveys a completely positive image. ,the official stated that this was a complete technology transfer.
main-news,deft-news,2014,277,1.4,40 inmates are serving sentences for murder. ,105 inmates are serving sentences for drug trafficking.
main-news,deft-news,2014,278,2.0,russia is fulfilling obligations and decreasing forces. ,russia's suspension of obligations under the cfe treaty is temporary.
main-news,deft-news,2014,279,3.6,executive director of the arms control association in washington daryl kimball stated that-- the iaea report is 1 in a series of bad signs. ,executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india.
main-news,deft-news,2014,280,4.0,the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe. ,the treaty is one of several issues causing tense relations between the governments of russia and the u.s. and europe.
main-news,deft-news,2014,281,3.2,korobeynichev's laboratory worked with the u.s. lawrence livermore national laboratory. ,korobeynichev's laboratory worked with other scientific institutes.
main-news,deft-news,2014,282,1.8,lugar and nunn are senators. ,lugar and nunn awarded the prime minister a medal.
main-news,deft-news,2014,283,4.0,officials state that decision about the treaty will depend on u.s. action on its plans to deploy missile defense systems in poland and the czech republic. ,russian military officials stated the decision would depend on whether the united states proceeds with its plan to deploy missile defense components in poland and the czech republic.
main-news,deft-news,2014,284,3.0,signing of the agreement is a peripheral issue of the meeting of chiefs of defense staff from the 26 ally countries of nato. ,the agreement was signed during a regular meeting of chiefs of defense staff from the 26 nato allies.
main-news,deft-news,2014,285,3.6,"in early may 2002 officials from the philippines, malaysia and indonesia signed an anti-terrorism agreement to share airline passenger lists and other intelligence. ","in early may 2002 the philippines, malaysia and indonesia signed an agreement to share terrorism intelligence."
main-news,deft-news,2014,286,3.2,"after the first meeting between leaders of the european union and leaders from albania, bosnia and herzegowina, croatia, macedonia and serbia and montenegro, leaders from the western balkan countries pledge to diminish organized crime and corruption in the balkans to meet requirements of european union membership. ","leaders from albania, bosnia and herzegowina, croatia, macedonia and serbia and montenegro met for the first time with european union leaders to pursue joining the european union."
main-news,deft-news,2014,287,3.6,"the resolution requires all 192 united nations member states to adopt laws to prevent terrorists, black marketeers and other non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons or the materials to make them. ","resolution 1540 requires all countries to adopt laws to prevent non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons, the materials to make them, and the missiles and other systems to deliver them."
main-news,deft-news,2014,288,2.0,the international atomic energy association stated that jordan has agreed to the additional measures. ,international atomic energy association is the united nations watchdog.
main-news,deft-news,2014,289,0.4,there is much concern over the drug. ,there is much work to be done.
main-news,deft-news,2014,290,3.0,"the amnesty international report suggested that-- belgium begin immediate talks with india to prevent future sales of the alh, components or military technology to myanmar. ",the report urged belgium to begin immediate talks with india in order to prevent future weapons sale to myanmar.
main-news,deft-news,2014,291,3.0,"capital offenses in iran include murder, rape, armed robbery, apostasy, blasphemy, serious drug trafficking, repeated sodomy, adultery, prostitution, treason and espionage. ","capital offenses in iran include murder, rape, armed robbery, serious drug trafficking and adultery."
main-news,deft-news,2014,292,3.4,saudi arabia is an absolute monarchy that has taken steps towards reform. ,saudi arabia is an absolute monarchy and has a consultative council appointed by the government.
main-news,deft-news,2014,293,3.0,the spokesman said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the u.n. kamynin said russia recognizes the participation of libya in the work of the u.n. security council. ,kamynin said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the un.
main-news,deft-news,2014,294,2.6,shalgam's visit to london is the first by a libyan foreign minister since 1969. ,a visit to libya by the russian foreign minister was announced.
main-news,deft-news,2014,295,1.8,indian and pakistani governments nearly engaged in a fourth conflict in 1999. ,indian and pakistani governments each conducted nuclear tests in may 1998.
main-news,deft-news,2014,296,3.8,"iguaran stated that the detainees will be accused of homicide, criminal collaboration, kidnappings and the funding of terrorism. ",iguaran stated that the detainees were also involved in the murders of police members of an anti-kidnapping group.
main-news,deft-news,2014,297,2.4,3 suspected extremists were released on bail. ,1 suspected extremist was provisionally released without bail.
main-news,deft-news,2014,298,0.8,6 czech hospital employees are charged with human organ trafficking. ,the accused will be charged with international drug trafficking.
main-news,deft-news,2014,299,2.0,this further aggravated the situation. ,north korea should not act further to aggravate the situation.
main-news,headlines,2013,0,2.6,Drug lord captured by marines in Mexico,Suspected drug lord known as ‘El Taliban’ held in Mexico
main-news,headlines,2013,1,4.4,SC dismisses govt's review plea in Vodafone tax case,SC dismisses govt's review petition on Vodafone tax verdict
main-news,headlines,2013,2,2.6,Explosion hits oil pipeline in Syria's Homs,Explosion hits pipeline as Assad attacks cities
main-news,headlines,2013,3,3.8,NATO Soldier Killed In Afghan Attack,NATO soldier killed in S. Afghanistan
main-news,headlines,2013,4,4.2,Castro celebrates 86th birthday Monday,Fidel Castro celebrates 86th birthday
main-news,headlines,2013,5,3.0,Israel ex-spy warns against 'messianic' Iran war,Israeli ex-spy boss: no trust in leadership over Iran – video
main-news,headlines,2013,6,3.8,Eye Opener: Supreme Court rules on Arizona immigration law,U.S. Supreme Court issues split ruling on Arizona immigration law
main-news,headlines,2013,7,3.2,NATO traces path out of Afghanistan,NATO Leaders Commit to Afghanistan Transition
main-news,headlines,2013,8,4.0,Syria says suicide bomber kills 10 in Damascus,Damascus 'suicide bombing' kills 10
main-news,headlines,2013,9,0.8,"Sachin Tendulkar says I'm not God, I'm Sachin",Sachin Tendulkar scores cricket's first 100th century
main-news,headlines,2013,11,2.4,Australian PM Gillard set to win leadership challenge,Australian PM defiant under pressure over leadership
main-news,headlines,2013,12,2.4,Obama backs Philippines over South China Sea,Obama says clear rules needed to calm South China Sea
main-news,headlines,2013,13,3.2,"Teenager in China kills 8, wounds 5 in knife attack",Teenager kills 8 in knife attack
main-news,headlines,2013,14,3.8,Syrian rebels move command from Turkey to Syria,Free Syrian Army moves headquarters from Turkey to Syria
main-news,headlines,2013,15,0.4,Knesset speaker: Obama reelection bad for Israel,7 states sue over Obama administration's birth control rule
main-news,headlines,2013,17,2.8,Greece bond exchange the largest debt restructuring in history,Greece secures biggest debt deal in history
main-news,headlines,2013,18,1.0,Putin 'Wins Russian Presidential Election',Polls open in Russian presidential election
main-news,headlines,2013,20,0.2,Indian finance minister quits to run for president,Julian Assange Plans to Run for Australian Senate
main-news,headlines,2013,21,3.8,Jerry Sandusky found guilty in child sex abuse trial,Sandusky found guilty in child sex abuse trial
main-news,headlines,2013,22,2.4,Three Tibetans self-immolate in western China: report,7 Tibetans self-immolate in China
main-news,headlines,2013,23,3.6,White House in damage control over Obama Supreme Court remarks,Fact check: Obama's Supreme Court remarks
main-news,headlines,2013,24,2.0,Annan warns talks of Syria risks,"Putin, Annan meet on Syria crisis"
main-news,headlines,2013,25,1.4,"Quartet calls on Israelis, Palestinians to end irritants",Occupation to confiscate 30 dunums of Palestinian land in Deir Estia
main-news,headlines,2013,26,4.8,Saudis to permit women to compete in Olympics,Saudi Women Allowed To Compete At Olympics
main-news,headlines,2013,27,2.2,Nigeria university mass attacked by gunmen,Nigeria: University Bombed in North
main-news,headlines,2013,29,3.2,China's Cabinet promises to boost economy,China's Wen promises job creation
main-news,headlines,2013,33,1.0,Tropical Storm Isaac boosts jobless claims,"Tropical Storm Joyce forms, stays in open Atlantic"
main-news,headlines,2013,35,3.2,Freddie Starr Arrested In Savile Abuse Probe,Third man arrested in Savile sex abuse probe
main-news,headlines,2013,36,5.0,Romney announces Paul Ryan as running mate,Romney names Ryan as running mate
main-news,headlines,2013,37,3.6,"Stocks rise early after Greek deal, then flatten",Stocks edge higher after Greek debt deal
main-news,headlines,2013,38,4.0,Suicide bombing rocks elite Yemen military camp,Suicide bombers attack Yemen military posts
main-news,headlines,2013,39,2.2,NATO: 2 International Troops Killed in Afghanistan,Three NATO troops killed in one day in Afghanistan
main-news,headlines,2013,40,1.8,Moscow protesters demand Vladimir Putin's resignation,Moscow protest against Vladimir Putin smaller and quieter
main-news,headlines,2013,42,1.0,French election turnout higher than expected,French presidential election: first round - live updates
main-news,headlines,2013,43,4.4,Australia to establish the world's largest marine reserve,Australia creates world's largest marine reserves
main-news,headlines,2013,44,1.6,"Two U.S. soldiers shot, killed by Afghan soldier",Two British soldiers killed by Afghan policeman
main-news,headlines,2013,45,1.4,Italy soldiers die in Afghanistan,Two UK Soldiers Killed In Afghanistan
main-news,headlines,2013,46,4.0,Abbas to lead Palestinian unity government,Abbas proposed as PM in interim unity government
main-news,headlines,2013,47,2.8,Egypt’s Coptic Church Names New Pope,Egypt's Coptic Church Prepares to Choose Pope
main-news,headlines,2013,48,3.6,Malawi Officially Confirms President's Death,Malawi confirms President Mutharika's death
main-news,headlines,2013,49,3.8,Mali's Tuareg rebels declare independence,Mali rebels declare independent 'Azawad'
main-news,headlines,2013,50,1.4,Lance Armstrong stripped of Tour de France titles,Lance Armstrong plots strategy after loss of titles
main-news,headlines,2013,51,1.0,Egypt votes on final day of presidential election,Polls open in France for presidential election
main-news,headlines,2013,53,0.6,Is Madeleine McCann Still Alive?,"Reopen Madeleine case, police urge"
main-news,headlines,2013,55,1.4,Aussie surfers find stricken asylum seekers,Mayday: fears for asylum seekers
main-news,headlines,2013,56,3.0,ISAF: 4 coalition troops killed in attack involving Afghan police,"NATO says four troops killed in ""insider"" attack in Afghan south"
main-news,headlines,2013,58,3.2,UN Security Council unanimous vote on Syria,UN Security Council to vote on up to 300 Syria monitors
main-news,headlines,2013,59,5.0,Gunman kills 6 in shooting at Wisconsin Sikh temple,Gunman kills six in shooting at Sikh temple in Wisconsin
main-news,headlines,2013,60,0.6,Audi to buy motorcycle maker Ducati,Probe into motor insurance market
main-news,headlines,2013,62,4.2,China news agency: Still hope for Syria peace,China state news agency: There's still hope for Syria peace
main-news,headlines,2013,63,0.4,22 dead in suicide attack on Yemen police academy,AU forces intensify attack on Somali rebels
main-news,headlines,2013,64,1.2,South Korea Orders Immediate Shutdown of 2 Nuclear Reactors,South Korea to boost nuclear power?
main-news,headlines,2013,66,1.6,"US, allies to set demands for Iran nuclear talks",'Iran won't accept pre-conditions to nuclear talks'
main-news,headlines,2013,67,4.8,AOL says to sell 800 patents to Microsoft for $1.0 bn,AOL to sell 800 patents to Microsoft for $1 billion
main-news,headlines,2013,68,1.2,Thousands of troops to march for Jubilee,Thousands flock to Amsterdam for Queen's Day
main-news,headlines,2013,69,0.8,Middle East: Israel: Hamas Leader Convicted,Middle East: Iraq: 17 Prisoners Escape in Kirkuk
main-news,headlines,2013,70,4.2,Navy Jet Crashes Into Apartment Building,US Navy Jet Crashes into Apartment Block
main-news,headlines,2013,71,0.6,Woman dies after abortion refusal,Woman dies after cliff collapses in Dorset
main-news,headlines,2013,73,2.2,U.S. and Turkey weigh no-fly zones for Syria,U.S. and Turkey Tighten Coordination on Syria
main-news,headlines,2013,74,3.6,Death toll rises to 236 after Brazzaville blasts,Rep. of Congo: 236 Dead After Arms Depot Blasts
main-news,headlines,2013,75,1.0,I'll Have Another retired to stud,I'll Have Another wins Preakness
main-news,headlines,2013,76,0.6,Syria journalists rescue bid fails,Journalists smuggled out of Homs
main-news,headlines,2013,77,1.8,New sex claim hits Secret Service,New rules for US Secret Service
main-news,headlines,2013,80,0.0,Rimsha Masih released on bail,Mandela released from hospital
main-news,headlines,2013,81,0.0,1 person killed in sectarian clashes in Lebanon,180 killed in Iran earthquake
main-news,headlines,2013,83,0.0,Gains in financial stocks push up European equities,British Christians take complaints to European court
main-news,headlines,2013,84,1.6,Turkey Raises Alarm Over Syrian Refugees,Turkey seeks to relocate some Syrian refugees
main-news,headlines,2013,86,1.6,Suspected al-Qaeda financier arrested in France,Three al Qaeda suspects arrested in Spain
main-news,headlines,2013,87,1.6,"No damage, tsunami after 6.6 quake hits off Indonesia's Sumatra",5.9 quake hits Indonesia s Sumatra: USGS
main-news,headlines,2013,89,2.2,Israeli air strikes kill 16 in Gaza,Israel air strikes kill 4 in Gaza; death toll now at 38
main-news,headlines,2013,90,1.4,"18 killed, 108 wounded in wave of bombings in Iraq","9 killed, 31 wounded in car bombs in Iraq's Kirkuk"
main-news,headlines,2013,91,2.0,Palestinian prisoner ending hunger strike after deal,Israel to free Palestinian hunger striker
main-news,headlines,2013,92,3.4,Hezbollah confirms it sent drone downed over Israel,Hezbollah says it sent drone over Israel
main-news,headlines,2013,93,3.2,Rebel fighters 'capture' Syrian soldiers,Free Syrian Army captures Syrian officers
main-news,headlines,2013,94,2.4,Colorado shooting suspect was under psychiatrist's care,Doctor treating Aurora shooting suspect had medical reprimand
main-news,headlines,2013,95,4.8,6.6 quake rocks Indonesia's Papua: USGS,6.6 quake rocks Indonesia's Papua: US Geological Survey
main-news,headlines,2013,97,0.4,What time is Andy Murray v Roger Federer in the Wimbledon men's final? All you need to know about the big game,What time is the Paralympic Opening Ceremony? Everything you need to know about the big curtain-raiser
main-news,headlines,2013,98,3.6,New Jersey School Bans Hugging,US school bans hugging
main-news,headlines,2013,99,4.6,Iran (Islamic Republic of): Iran steps up relief efforts after quakes kill 227,Iran steps up relief efforts after quakes kill 227
main-news,headlines,2013,100,2.4,Tsunami warning issued for southern Alaska,Tsunami warning after Canada quake
main-news,headlines,2013,101,0.8,'No Evidence' In Afghanistan Massacre Case,"US toll in Afghanistan hits 2,000"
main-news,headlines,2013,102,3.8,"Cash-rich Apple to pay dividend, buy back shares","Apple to pay $2.65/share dividend, buy back $10B stock"
main-news,headlines,2013,104,4.6,Two reported dead in shooting at Empire State Building in NY,2 dead in shooting outside Empire State Building
main-news,headlines,2013,105,1.0,Australian unemployment up to 5.1 percent,French unemployment rate rises to 10 percent
main-news,headlines,2013,106,0.4,Shares Move Higher on Wall Street,Sandy strengthens as nears coast; Wall Street shut
main-news,headlines,2013,107,2.6,Halliburton 1Q income rises 23 pct,Halliburton Q1 profits rise on strong North America sales
main-news,headlines,2013,109,0.8,4 killed in shrine bombing in northwest Pakistan,12 killed in U.S. drone strike in NW Pakistan
main-news,headlines,2013,110,1.6,China stocks close mixed Friday,China stocks open lower Friday
main-news,headlines,2013,111,0.8,India bans bulk texts after riots,Tunisia lifts curfew after riots
main-news,headlines,2013,112,2.4,UN monitors yet to reach site of Syrian 'massacre' – video,UN monitors shot at on way to Syrian massacre site
main-news,headlines,2013,113,3.6,Yorkshire soldier killed in Afghan bomb blast,Soldier killed in Afghanistan blast
main-news,headlines,2013,114,3.75,Radical Islamists in Mali enlist new militia,Local Militia Bolsters Islamist Militants in Mali
main-news,headlines,2013,115,4.2,Olympics Opening Ceremony A Hit Around Globe,Opening ceremony gives Olympics a rocking start
main-news,headlines,2013,117,4.8,Man killed in French terror raid,Man dies in French 'anti-terror operation'
main-news,headlines,2013,119,5.0,Capello quits as England manager,Capello resigns as England manager
main-news,headlines,2013,120,3.2,One dead in Ohio school shooting,"1 dead, 4 wounded in Ohio school shooting"
main-news,headlines,2013,121,2.4,2 Palestinians killed in Israeli airstrikes,Four Palestinians killed in IAF strike
main-news,headlines,2013,122,3.2,Pakistan condemns U.S. drone strikes,Pakistan convoy heads to protest US drone strikes
main-news,headlines,2013,123,4.0,Massive Hurricane Sandy bears down on U.S. East Coast,"Hurricane Sandy gains speed, batters US east coast"
main-news,headlines,2013,124,3.6,Sarkozy to File Complaint in Gadhafi Funding Claim,Sarkozy to sue after Gaddafi cash claim bursts into campaign
main-news,headlines,2013,125,2.0,"The Note's Must Reads for Wednesday July 4, 2012","The Note's Must-Reads for Wednesday, May 30, 2012"
main-news,headlines,2013,126,4.4,'Iran will attack Tel Aviv if Israel strikes',Senior cleric: Iran will attack Tel Aviv if Israel strikes
main-news,headlines,2013,128,0.0,Gusmao consolidates power in East Timor elections,Supreme Court possibilities if Romney wins election
main-news,headlines,2013,129,0.6,Pena Nieto wins Mexico presidential vote: exit polls,Poll: Putin to win Russia presidential vote
main-news,headlines,2013,130,3.4,Syria tells Russia some troops have pulled out of Homs,Syria says troops have begun pullout – video
main-news,headlines,2013,131,2.6,Nigeria plane crash: No survivors,4 Chinese among Nigeria plane crash victims
main-news,headlines,2013,133,2.8,Explosion at Venezuela Refinery Kills at Least 39,Venezuela mourns oil refinery blast deaths
main-news,headlines,2013,134,3.6,Strong earthquake hits Mexico,Strong earthquake strikes near Acapulco
main-news,headlines,2013,135,3.8,"Russia, China veto UN resolution on Syria killings","Russia, China in double veto of UN Syria resolution"
main-news,headlines,2013,138,2.6,Pakistani plane crashes with 127 on board,Pakistani Plane Crashes With 130 People On Board
main-news,headlines,2013,139,4.4,UN security council orders global sanctions against Haqqani network in Afghanistan,UN orders global sanctions against Haqqani network
main-news,headlines,2013,140,0.0,Erdogan and Putin talked in raised voice,Foreign militants killed in Somalia in strike on car
main-news,headlines,2013,141,4.0,Saudi Arabia arrests suspected militants with al-Qaeda links,"Saudi Arabia arrests suspected militants, state media reports"
main-news,headlines,2013,142,4.8,Hurricane Sandy Closes in on US East Coast,Hurricane Sandy takes aim at US East Coast
main-news,headlines,2013,143,2.2,"Chicago teachers strike: Vacations for students, for good or ill",Chicago teacher strike poses test for unions
